"Precinct 
Code","Precinct 
Number","Contest 
Title","Choice 
Name","Active 
Voters","Total 
Ballots","Total 
Votes","Total 
Undervotes","Total 
Overvotes"
"202","2181207202","District Court Judge - 20th Judicial District - Gunning","Yes",778,714,398,250,0
"202","2181207202","District Court Judge - 20th Judicial District - Gunning","No",778,714,66,250,0
"202","2181207202","District Court Judge - 20th Judicial District - Lindsey","Yes",778,714,387,252,0
"202","2181207202","District Court Judge - 20th Judicial District - Lindsey","No",778,714,75,252,0
"202","2181207202","District Court Judge - 20th Judicial District - Mulvahill","Yes",778,714,382,245,0
"202","2181207202","District Court Judge - 20th Judicial District - Mulvahill","No",778,714,87,245,0
"202","2181207202","Boulder County Court - Martin","Yes",778,714,405,253,0
"202","2181207202","Boulder County Court - Martin","No",778,714,56,253,0
"202","2181207202","Amendment G (Constitutional)","Yes/For",778,714,489,40,0
"202","2181207202","Amendment G (Constitutional)","No/Against",778,714,185,40,0
"202","2181207202","Amendment H (Constitutional)","Yes/For",778,714,489,47,1
"202","2181207202","Amendment H (Constitutional)","No/Against",778,714,177,47,1
"202","2181207202","Amendment I (Constitutional)","Yes/For",778,714,527,34,0
"202","2181207202","Amendment I (Constitutional)","No/Against",778,714,153,34,0
"202","2181207202","Amendment J (Constitutional)","Yes/For",778,714,602,23,1
"202","2181207202","Amendment J (Constitutional)","No/Against",778,714,88,23,1
"202","2181207202","Amendment K (Constitutional)","Yes/For",778,714,394,73,1
"202","2181207202","Amendment K (Constitutional)","No/Against",778,714,246,73,1
"202","2181207202","Amendment 79 (Constitutional)","Yes/For",778,714,589,22,0
"202","2181207202","Amendment 79 (Constitutional)","No/Against",778,714,103,22,0
"202","2181207202","Amendment 80 (Constitutional)","Yes/For",778,714,166,35,1
"202","2181207202","Amendment 80 (Constitutional)","No/Against",778,714,512,35,1
"202","2181207202","Proposition JJ (Statutory)","Yes/For",778,714,620,20,0
"202","2181207202","Proposition JJ (Statutory)","No/Against",778,714,74,20,0
"202","2181207202","Proposition KK (Statutory)","Yes/For",778,714,561,15,0
"202","2181207202","Proposition KK (Statutory)","No/Against",778,714,138,15,0
"202","2181207202","Proposition 127 (Statutory)","Yes/For",778,710,383,29,0
"202","2181207202","Proposition 127 (Statutory)","No/Against",778,710,298,29,0
"202","2181207202","Proposition 128 (Statutory)","Yes/For",778,710,302,43,2
"202","2181207202","Proposition 128 (Statutory)","No/Against",778,710,363,43,2
"202","2181207202","Proposition 129 (Statutory)","Yes/For",778,710,315,43,1
"202","2181207202","Proposition 129 (Statutory)","No/Against",778,710,351,43,1
"202","2181207202","Proposition 130 (Statutory)","Yes/For",778,710,238,34,0
"202","2181207202","Proposition 130 (Statutory)","No/Against",778,710,438,34,0
"202","2181207202","Proposition 131 (Statutory)","Yes/For",778,710,328,36,0
"202","2181207202","Proposition 131 (Statutory)","No/Against",778,710,346,36,0
"202","2181207202","Regional Transportation District Ballot Issue 7A","Yes/For",778,710,557,37,0
"202","2181207202","Regional Transportation District Ballot Issue 7A","No/Against",778,710,116,37,0
"203","2181207203","Presidential Electors","Kamala D. Harris / Tim Walz",957,846,661,10,0
"203","2181207203","Presidential Electors","Donald J. Trump / JD Vance",957,846,152,10,0
"203","2181207203","Presidential Electors","Blake Huber / Andrea Denault",957,846,0,10,0
"203","2181207203","Presidential Electors","Chase Russell Oliver / Mike ter Maat",957,846,5,10,0
"203","2181207203","Presidential Electors","Jill Stein / Rudolph Ware",957,846,5,10,0
"203","2181207203","Presidential Electors","Randall Terry / Stephen E Broden",957,846,1,10,0
"203","2181207203","Presidential Electors","Cornel West / Melina Abdullah",957,846,1,10,0
"203","2181207203","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan",957,846,9,10,0
"203","2181207203","Presidential Electors","Chris Garrity / Cody Ballard",957,846,0,10,0
"203","2181207203","Presidential Electors","Claudia De la Cruz / Karina García",957,846,2,10,0
"203","2181207203","Presidential Electors","Shiva Ayyadurai / Crystal Ellis",957,846,0,10,0
"203","2181207203","Presidential Electors","Peter Sonski / Lauren Onak",957,846,0,10,0
"203","2181207203","Presidential Electors","Bill Frankel / Steve Jenkins",957,846,0,10,0
"203","2181207203","Presidential Electors","Brian Anthony Perry / Mark Sbani",957,846,0,10,0
"203","2181207203","Representative to the 119th United States Congress - District 2","Joe Neguse",957,846,650,41,0
"203","2181207203","Representative to the 119th United States Congress - District 2","Marshall Dawson",957,846,137,41,0
"203","2181207203","Representative to the 119th United States Congress - District 2","Cynthia Munhos de Aquino Sirianni",957,846,5,41,0
"203","2181207203","Representative to the 119th United States Congress - District 2","Jan Kok",957,846,4,41,0
"203","2181207203","Representative to the 119th United States Congress - District 2","Gaylon Kent",957,846,9,41,0
"203","2181207203","Representative to the 119th United States Congress - District 2","Mike Watson",957,846,0,41,0
"203","2181207203","State Board of Education Member - Congressional District 2","Kathy Gebhardt",957,846,634,210,0
"203","2181207203","State Board of Education Member - Congressional District 2","Ethan Augreen",957,846,2,210,0
"203","2181207203","Regent of the University of Colorado - At Large","Eric Rinard",957,846,169,111,0
"203","2181207203","Regent of the University of Colorado - At Large","Elliott Hood",957,846,552,111,0
"203","2181207203","Regent of the University of Colorado - At Large","Thomas Reasoner",957,846,3,111,0
"203","2181207203","Regent of the University of Colorado - At Large","T.J. Cole",957,846,11,111,0
"203","2181207203","State Senator - District 18","Judy Amabile",957,846,644,127,0
"203","2181207203","State Senator - District 18","Gary Swing",957,846,75,127,0
"203","2181207203","State Representative - District 12","Kyle Brown",957,846,616,74,0
"203","2181207203","State Representative - District 12","Mark Milliman",957,846,156,74,0
"203","2181207203","District Attorney - 20th Judicial District","Michael T. Dougherty",957,846,625,221,0
"203","2181207203","Boulder County Commissioner - District 1","Claire Levy",957,846,612,230,0
"203","2181207203","Boulder County Commissioner - District 1","Raphael Minot",957,846,4,230,0
"203","2181207203","Boulder County Commissioner - District 2","Marta Loachamin",957,846,587,105,0
"203","2181207203","Boulder County Commissioner - District 2","Donald ""Don"" Lewis",957,846,154,105,0
"203","2181207203","Boulder County Coroner","Jeff Martin",957,846,593,253,0
"203","2181207203","Justice of the Colorado Supreme Court - Berkenkotter","Yes",957,846,472,264,0
"203","2181207203","Justice of the Colorado Supreme Court - Berkenkotter","No",957,846,110,264,0
"203","2181207203","Justice of the Colorado Supreme Court - Boatright","Yes",957,846,444,273,0
"203","2181207203","Justice of the Colorado Supreme Court - Boatright","No",957,846,129,273,0
"203","2181207203","Justice of the Colorado Supreme Court - Marquez","Yes",957,846,466,269,0
"203","2181207203","Justice of the Colorado Supreme Court - Marquez","No",957,846,111,269,0
"203","2181207203","Colorado Court of Appeals Judge - Dunn","Yes",957,846,462,279,0
"203","2181207203","Colorado Court of Appeals Judge - Dunn","No",957,846,105,279,0
"203","2181207203","Colorado Court of Appeals Judge - Jones","Yes",957,846,397,294,1
"203","2181207203","Colorado Court of Appeals Judge - Jones","No",957,846,154,294,1
"203","2181207203","Colorado Court of Appeals Judge - Kuhn","Yes",957,846,455,291,0
"203","2181207203","Colorado Court of Appeals Judge - Kuhn","No",957,846,100,291,0
"203","2181207203","Colorado Court of Appeals Judge - Roman","Yes",957,846,439,293,0
"203","2181207203","Colorado Court of Appeals Judge - Roman","No",957,846,114,293,0
"203","2181207203","Colorado Court of Appeals Judge - Schutz","Yes",957,846,447,294,0
"203","2181207203","Colorado Court of Appeals Judge - Schutz","No",957,846,105,294,0
"203","2181207203","District Court Judge - 20th Judicial District - Collins","Yes",957,846,443,300,0
"203","2181207203","District Court Judge - 20th Judicial District - Collins","No",957,846,103,300,0
"203","2181207203","District Court Judge - 20th Judicial District - Gunning","Yes",957,846,446,306,0
"203","2181207203","District Court Judge - 20th Judicial District - Gunning","No",957,846,94,306,0
"203","2181207203","District Court Judge - 20th Judicial District - Lindsey","Yes",957,846,441,300,0
"203","2181207203","District Court Judge - 20th Judicial District - Lindsey","No",957,846,105,300,0
"203","2181207203","District Court Judge - 20th Judicial District - Mulvahill","Yes",957,846,446,297,0
"203","2181207203","District Court Judge - 20th Judicial District - Mulvahill","No",957,846,103,297,0
"203","2181207203","Boulder County Court - Martin","Yes",957,846,462,295,0
"203","2181207203","Boulder County Court - Martin","No",957,846,89,295,0
"203","2181207203","Amendment G (Constitutional)","Yes/For",957,846,631,55,0
"203","2181207203","Amendment G (Constitutional)","No/Against",957,846,160,55,0
"203","2181207203","Amendment H (Constitutional)","Yes/For",957,846,597,77,0
"203","2181207203","Amendment H (Constitutional)","No/Against",957,846,172,77,0
"203","2181207203","Amendment I (Constitutional)","Yes/For",957,846,576,63,1
"203","2181207203","Amendment I (Constitutional)","No/Against",957,846,206,63,1
"203","2181207203","Amendment J (Constitutional)","Yes/For",957,846,711,20,0
"203","2181207203","Amendment J (Constitutional)","No/Against",957,846,115,20,0
"203","2181207203","Amendment K (Constitutional)","Yes/For",957,846,452,111,0
"203","2181207203","Amendment K (Constitutional)","No/Against",957,846,283,111,0
"203","2181207203","Amendment 79 (Constitutional)","Yes/For",957,846,673,25,0
"203","2181207203","Amendment 79 (Constitutional)","No/Against",957,846,148,25,0
"203","2181207203","Amendment 80 (Constitutional)","Yes/For",957,846,234,48,0
"203","2181207203","Amendment 80 (Constitutional)","No/Against",957,846,564,48,0
"203","2181207203","Proposition JJ (Statutory)","Yes/For",957,846,724,33,0
"203","2181207203","Proposition JJ (Statutory)","No/Against",957,846,89,33,0
"203","2181207203","Proposition KK (Statutory)","Yes/For",957,846,627,32,0
"203","2181207203","Proposition KK (Statutory)","No/Against",957,846,187,32,0
"203","2181207203","Proposition 127 (Statutory)","Yes/For",957,839,467,36,0
"203","2181207203","Proposition 127 (Statutory)","No/Against",957,839,336,36,0
"203","2181207203","Proposition 128 (Statutory)","Yes/For",957,839,345,48,0
"203","2181207203","Proposition 128 (Statutory)","No/Against",957,839,446,48,0
"203","2181207203","Proposition 129 (Statutory)","Yes/For",957,839,390,61,0
"203","2181207203","Proposition 129 (Statutory)","No/Against",957,839,388,61,0
"203","2181207203","Proposition 130 (Statutory)","Yes/For",957,839,290,57,1
"203","2181207203","Proposition 130 (Statutory)","No/Against",957,839,491,57,1
"203","2181207203","Proposition 131 (Statutory)","Yes/For",957,839,354,54,0
"203","2181207203","Proposition 131 (Statutory)","No/Against",957,839,431,54,0
"203","2181207203","Regional Transportation District Ballot Issue 7A","Yes/For",957,839,667,40,0
"203","2181207203","Regional Transportation District Ballot Issue 7A","No/Against",957,839,132,40,0
"204","2181207204","Presidential Electors","Kamala D. Harris / Tim Walz","1,562","1,407","1,144",14,0
"204","2181207204","Presidential Electors","Donald J. Trump / JD Vance","1,562","1,407",223,14,0
"204","2181207204","Presidential Electors","Blake Huber / Andrea Denault","1,562","1,407",2,14,0
"204","2181207204","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,562","1,407",9,14,0
"204","2181207204","Presidential Electors","Jill Stein / Rudolph Ware","1,562","1,407",2,14,0
"204","2181207204","Presidential Electors","Randall Terry / Stephen E Broden","1,562","1,407",0,14,0
"204","2181207204","Presidential Electors","Cornel West / Melina Abdullah","1,562","1,407",1,14,0
"204","2181207204","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,562","1,407",11,14,0
"204","2181207204","Presidential Electors","Chris Garrity / Cody Ballard","1,562","1,407",0,14,0
"204","2181207204","Presidential Electors","Claudia De la Cruz / Karina García","1,562","1,407",0,14,0
"204","2181207204","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,562","1,407",0,14,0
"204","2181207204","Presidential Electors","Peter Sonski / Lauren Onak","1,562","1,407",1,14,0
"204","2181207204","Presidential Electors","Bill Frankel / Steve Jenkins","1,562","1,407",0,14,0
"204","2181207204","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,562","1,407",0,14,0
"204","2181207204","Representative to the 119th United States Congress - District 2","Joe Neguse","1,562","1,407","1,112",35,0
"204","2181207204","Representative to the 119th United States Congress - District 2","Marshall Dawson","1,562","1,407",240,35,0
"204","2181207204","Representative to the 119th United States Congress - District 2","Cynthia Munhos de Aquino Sirianni","1,562","1,407",4,35,0
"204","2181207204","Representative to the 119th United States Congress - District 2","Jan Kok","1,562","1,407",4,35,0
"204","2181207204","Representative to the 119th United States Congress - District 2","Gaylon Kent","1,562","1,407",12,35,0
"204","2181207204","Representative to the 119th United States Congress - District 2","Mike Watson","1,562","1,407",0,35,0
"204","2181207204","State Board of Education Member - Congressional District 2","Kathy Gebhardt","1,562","1,407","1,121",284,0
"204","2181207204","State Board of Education Member - Congressional District 2","Ethan Augreen","1,562","1,407",2,284,0
"204","2181207204","Regent of the University of Colorado - At Large","Eric Rinard","1,562","1,407",273,126,0
"204","2181207204","Regent of the University of Colorado - At Large","Elliott Hood","1,562","1,407",969,126,0
"204","2181207204","Regent of the University of Colorado - At Large","Thomas Reasoner","1,562","1,407",10,126,0
"204","2181207204","Regent of the University of Colorado - At Large","T.J. Cole","1,562","1,407",29,126,0
"204","2181207204","State Senator - District 18","Judy Amabile","1,562","1,407","1,103",184,0
"204","2181207204","State Senator - District 18","Gary Swing","1,562","1,407",120,184,0
"204","2181207204","State Representative - District 12","Kyle Brown","1,562","1,407","1,062",83,0
"204","2181207204","State Representative - District 12","Mark Milliman","1,562","1,407",262,83,0
"204","2181207204","District Attorney - 20th Judicial District","Michael T. Dougherty","1,562","1,407","1,092",315,0
"204","2181207204","Boulder County Commissioner - District 1","Claire Levy","1,562","1,407","1,090",314,0
"204","2181207204","Boulder County Commissioner - District 1","Raphael Minot","1,562","1,407",3,314,0
"204","2181207204","Boulder County Commissioner - District 2","Marta Loachamin","1,562","1,407","1,038",111,1
"204","2181207204","Boulder County Commissioner - District 2","Donald ""Don"" Lewis","1,562","1,407",257,111,1
"204","2181207204","Boulder County Coroner","Jeff Martin","1,562","1,407","1,045",362,0
"204","2181207204","Justice of the Colorado Supreme Court - Berkenkotter","Yes","1,562","1,407",876,364,0
"204","2181207204","Justice of the Colorado Supreme Court - Berkenkotter","No","1,562","1,407",167,364,0
"204","2181207204","Justice of the Colorado Supreme Court - Boatright","Yes","1,562","1,407",793,383,0
"204","2181207204","Justice of the Colorado Supreme Court - Boatright","No","1,562","1,407",231,383,0
"204","2181207204","Justice of the Colorado Supreme Court - Marquez","Yes","1,562","1,407",861,369,0
"204","2181207204","Justice of the Colorado Supreme Court - Marquez","No","1,562","1,407",177,369,0
"204","2181207204","Colorado Court of Appeals Judge - Dunn","Yes","1,562","1,407",865,403,0
"204","2181207204","Colorado Court of Appeals Judge - Dunn","No","1,562","1,407",139,403,0
"204","2181207204","Colorado Court of Appeals Judge - Jones","Yes","1,562","1,407",716,428,2
"204","2181207204","Colorado Court of Appeals Judge - Jones","No","1,562","1,407",261,428,2
"204","2181207204","Colorado Court of Appeals Judge - Kuhn","Yes","1,562","1,407",847,413,0
"204","2181207204","Colorado Court of Appeals Judge - Kuhn","No","1,562","1,407",147,413,0
"204","2181207204","Colorado Court of Appeals Judge - Roman","Yes","1,562","1,407",811,417,0
"204","2181207204","Colorado Court of Appeals Judge - Roman","No","1,562","1,407",179,417,0
"204","2181207204","Colorado Court of Appeals Judge - Schutz","Yes","1,562","1,407",821,422,2
"204","2181207204","Colorado Court of Appeals Judge - Schutz","No","1,562","1,407",162,422,2
"204","2181207204","District Court Judge - 20th Judicial District - Collins","Yes","1,562","1,407",818,425,0
"204","2181207204","District Court Judge - 20th Judicial District - Collins","No","1,562","1,407",164,425,0
"204","2181207204","District Court Judge - 20th Judicial District - Gunning","Yes","1,562","1,407",819,434,0
"204","2181207204","District Court Judge - 20th Judicial District - Gunning","No","1,562","1,407",154,434,0
"204","2181207204","District Court Judge - 20th Judicial District - Lindsey","Yes","1,562","1,407",794,441,0
"204","2181207204","District Court Judge - 20th Judicial District - Lindsey","No","1,562","1,407",172,441,0
"204","2181207204","District Court Judge - 20th Judicial District - Mulvahill","Yes","1,562","1,407",788,433,1
"204","2181207204","District Court Judge - 20th Judicial District - Mulvahill","No","1,562","1,407",185,433,1
"204","2181207204","Boulder County Court - Martin","Yes","1,562","1,407",838,429,0
"204","2181207204","Boulder County Court - Martin","No","1,562","1,407",140,429,0
"204","2181207204","Amendment G (Constitutional)","Yes/For","1,562","1,407","1,085",71,0
"204","2181207204","Amendment G (Constitutional)","No/Against","1,562","1,407",251,71,0
"204","2181207204","Amendment H (Constitutional)","Yes/For","1,562","1,407","1,058",110,0
"204","2181207204","Amendment H (Constitutional)","No/Against","1,562","1,407",239,110,0
"204","2181207204","Amendment I (Constitutional)","Yes/For","1,562","1,407",990,79,0
"204","2181207204","Amendment I (Constitutional)","No/Against","1,562","1,407",338,79,0
"204","2181207204","Amendment J (Constitutional)","Yes/For","1,562","1,407","1,176",32,1
"204","2181207204","Amendment J (Constitutional)","No/Against","1,562","1,407",198,32,1
"204","2181207204","Amendment K (Constitutional)","Yes/For","1,562","1,407",854,142,0
"204","2181207204","Amendment K (Constitutional)","No/Against","1,562","1,407",411,142,0
"204","2181207204","Amendment 79 (Constitutional)","Yes/For","1,562","1,407","1,154",32,0
"204","2181207204","Amendment 79 (Constitutional)","No/Against","1,562","1,407",221,32,0
"204","2181207204","Amendment 80 (Constitutional)","Yes/For","1,562","1,407",363,55,2
"204","2181207204","Amendment 80 (Constitutional)","No/Against","1,562","1,407",987,55,2
"204","2181207204","Proposition JJ (Statutory)","Yes/For","1,562","1,407","1,223",43,2
"204","2181207204","Proposition JJ (Statutory)","No/Against","1,562","1,407",139,43,2
"204","2181207204","Proposition KK (Statutory)","Yes/For","1,562","1,407","1,078",40,0
"204","2181207204","Proposition KK (Statutory)","No/Against","1,562","1,407",289,40,0
"204","2181207204","Proposition 127 (Statutory)","Yes/For","1,562","1,402",790,72,0
"204","2181207204","Proposition 127 (Statutory)","No/Against","1,562","1,402",540,72,0
"204","2181207204","Proposition 128 (Statutory)","Yes/For","1,562","1,402",520,84,0
"204","2181207204","Proposition 128 (Statutory)","No/Against","1,562","1,402",798,84,0
"204","2181207204","Proposition 129 (Statutory)","Yes/For","1,562","1,402",576,105,0
"204","2181207204","Proposition 129 (Statutory)","No/Against","1,562","1,402",721,105,0
"204","2181207204","Proposition 130 (Statutory)","Yes/For","1,562","1,402",470,80,1
"204","2181207204","Proposition 130 (Statutory)","No/Against","1,562","1,402",851,80,1
"204","2181207204","Proposition 131 (Statutory)","Yes/For","1,562","1,402",633,79,2
"204","2181207204","Proposition 131 (Statutory)","No/Against","1,562","1,402",688,79,2
"204","2181207204","Regional Transportation District Ballot Issue 7A","Yes/For","1,562","1,402","1,128",69,0
"204","2181207204","Regional Transportation District Ballot Issue 7A","No/Against","1,562","1,402",205,69,0
"205","2181207205","Presidential Electors","Kamala D. Harris / Tim Walz","1,049",945,778,11,0
"205","2181207205","Presidential Electors","Donald J. Trump / JD Vance","1,049",945,128,11,0
"205","2181207205","Presidential Electors","Blake Huber / Andrea Denault","1,049",945,1,11,0
"205","2181207205","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,049",945,8,11,0
"205","2181207205","Presidential Electors","Jill Stein / Rudolph Ware","1,049",945,8,11,0
"205","2181207205","Presidential Electors","Randall Terry / Stephen E Broden","1,049",945,0,11,0
"205","2181207205","Presidential Electors","Cornel West / Melina Abdullah","1,049",945,5,11,0
"205","2181207205","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,049",945,5,11,0
"205","2181207205","Presidential Electors","Chris Garrity / Cody Ballard","1,049",945,0,11,0
"205","2181207205","Presidential Electors","Claudia De la Cruz / Karina García","1,049",945,0,11,0
"205","2181207205","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,049",945,0,11,0
"205","2181207205","Presidential Electors","Peter Sonski / Lauren Onak","1,049",945,1,11,0
"205","2181207205","Presidential Electors","Bill Frankel / Steve Jenkins","1,049",945,0,11,0
"205","2181207205","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,049",945,0,11,0
"205","2181207205","Representative to the 119th United States Congress - District 2","Joe Neguse","1,049",945,761,41,0
"205","2181207205","Representative to the 119th United States Congress - District 2","Marshall Dawson","1,049",945,124,41,0
"205","2181207205","Representative to the 119th United States Congress - District 2","Cynthia Munhos de Aquino Sirianni","1,049",945,11,41,0
"205","2181207205","Representative to the 119th United States Congress - District 2","Jan Kok","1,049",945,3,41,0
"205","2181207205","Representative to the 119th United States Congress - District 2","Gaylon Kent","1,049",945,5,41,0
"205","2181207205","Representative to the 119th United States Congress - District 2","Mike Watson","1,049",945,0,41,0
"205","2181207205","State Board of Education Member - Congressional District 2","Kathy Gebhardt","1,049",945,740,203,0
"205","2181207205","State Board of Education Member - Congressional District 2","Ethan Augreen","1,049",945,2,203,0
"205","2181207205","Regent of the University of Colorado - At Large","Eric Rinard","1,049",945,157,97,0
"205","2181207205","Regent of the University of Colorado - At Large","Elliott Hood","1,049",945,671,97,0
"205","2181207205","Regent of the University of Colorado - At Large","Thomas Reasoner","1,049",945,6,97,0
"205","2181207205","Regent of the University of Colorado - At Large","T.J. Cole","1,049",945,14,97,0
"205","2181207205","State Senator - District 18","Judy Amabile","1,049",945,757,131,0
"205","2181207205","State Senator - District 18","Gary Swing","1,049",945,57,131,0
"205","2181207205","State Representative - District 12","Kyle Brown","1,049",945,727,71,0
"205","2181207205","State Representative - District 12","Mark Milliman","1,049",945,147,71,0
"205","2181207205","District Attorney - 20th Judicial District","Michael T. Dougherty","1,049",945,740,205,0
"205","2181207205","Boulder County Commissioner - District 1","Claire Levy","1,049",945,727,216,0
"205","2181207205","Boulder County Commissioner - District 1","Raphael Minot","1,049",945,2,216,0
"205","2181207205","Boulder County Commissioner - District 2","Marta Loachamin","1,049",945,711,83,0
"205","2181207205","Boulder County Commissioner - District 2","Donald ""Don"" Lewis","1,049",945,151,83,0
"205","2181207205","Boulder County Coroner","Jeff Martin","1,049",945,699,246,0
"205","2181207205","Justice of the Colorado Supreme Court - Berkenkotter","Yes","1,049",945,573,253,0
"205","2181207205","Justice of the Colorado Supreme Court - Berkenkotter","No","1,049",945,119,253,0
"205","2181207205","Justice of the Colorado Supreme Court - Boatright","Yes","1,049",945,528,263,0
"205","2181207205","Justice of the Colorado Supreme Court - Boatright","No","1,049",945,154,263,0
"205","2181207205","Justice of the Colorado Supreme Court - Marquez","Yes","1,049",945,585,252,0
"205","2181207205","Justice of the Colorado Supreme Court - Marquez","No","1,049",945,108,252,0
"205","2181207205","Colorado Court of Appeals Judge - Dunn","Yes","1,049",945,570,281,0
"205","2181207205","Colorado Court of Appeals Judge - Dunn","No","1,049",945,94,281,0
"205","2181207205","Colorado Court of Appeals Judge - Jones","Yes","1,049",945,480,288,1
"205","2181207205","Colorado Court of Appeals Judge - Jones","No","1,049",945,176,288,1
"205","2181207205","Colorado Court of Appeals Judge - Kuhn","Yes","1,049",945,557,286,0
"205","2181207205","Colorado Court of Appeals Judge - Kuhn","No","1,049",945,102,286,0
"205","2181207205","Colorado Court of Appeals Judge - Roman","Yes","1,049",945,540,286,0
"205","2181207205","Colorado Court of Appeals Judge - Roman","No","1,049",945,119,286,0
"205","2181207205","Colorado Court of Appeals Judge - Schutz","Yes","1,049",945,534,286,0
"205","2181207205","Colorado Court of Appeals Judge - Schutz","No","1,049",945,125,286,0
"205","2181207205","District Court Judge - 20th Judicial District - Collins","Yes","1,049",945,546,296,0
"205","2181207205","District Court Judge - 20th Judicial District - Collins","No","1,049",945,103,296,0
"205","2181207205","District Court Judge - 20th Judicial District - Gunning","Yes","1,049",945,537,310,0
"205","2181207205","District Court Judge - 20th Judicial District - Gunning","No","1,049",945,98,310,0
"205","2181207205","District Court Judge - 20th Judicial District - Lindsey","Yes","1,049",945,542,309,0
"205","2181207205","District Court Judge - 20th Judicial District - Lindsey","No","1,049",945,94,309,0
"205","2181207205","District Court Judge - 20th Judicial District - Mulvahill","Yes","1,049",945,512,318,1
"205","2181207205","District Court Judge - 20th Judicial District - Mulvahill","No","1,049",945,114,318,1
"205","2181207205","Boulder County Court - Martin","Yes","1,049",945,550,311,0
"205","2181207205","Boulder County Court - Martin","No","1,049",945,84,311,0
"205","2181207205","Amendment G (Constitutional)","Yes/For","1,049",945,696,72,0
"205","2181207205","Amendment G (Constitutional)","No/Against","1,049",945,177,72,0
"205","2181207205","Amendment H (Constitutional)","Yes/For","1,049",945,709,85,0
"205","2181207205","Amendment H (Constitutional)","No/Against","1,049",945,151,85,0
"205","2181207205","Amendment I (Constitutional)","Yes/For","1,049",945,673,70,1
"205","2181207205","Amendment I (Constitutional)","No/Against","1,049",945,201,70,1
"205","2181207205","Amendment J (Constitutional)","Yes/For","1,049",945,813,37,0
"205","2181207205","Amendment J (Constitutional)","No/Against","1,049",945,95,37,0
"205","2181207205","Amendment K (Constitutional)","Yes/For","1,049",945,573,123,1
"205","2181207205","Amendment K (Constitutional)","No/Against","1,049",945,248,123,1
"205","2181207205","Amendment 79 (Constitutional)","Yes/For","1,049",945,777,31,0
"205","2181207205","Amendment 79 (Constitutional)","No/Against","1,049",945,137,31,0
"205","2181207205","Amendment 80 (Constitutional)","Yes/For","1,049",945,243,55,1
"205","2181207205","Amendment 80 (Constitutional)","No/Against","1,049",945,646,55,1
"205","2181207205","Proposition JJ (Statutory)","Yes/For","1,049",945,814,45,0
"205","2181207205","Proposition JJ (Statutory)","No/Against","1,049",945,86,45,0
"205","2181207205","Proposition KK (Statutory)","Yes/For","1,049",945,749,31,0
"205","2181207205","Proposition KK (Statutory)","No/Against","1,049",945,165,31,0
"205","2181207205","Proposition 127 (Statutory)","Yes/For","1,049",937,551,45,1
"205","2181207205","Proposition 127 (Statutory)","No/Against","1,049",937,340,45,1
"205","2181207205","Proposition 128 (Statutory)","Yes/For","1,049",937,352,53,0
"205","2181207205","Proposition 128 (Statutory)","No/Against","1,049",937,532,53,0
"205","2181207205","Proposition 129 (Statutory)","Yes/For","1,049",937,411,70,0
"205","2181207205","Proposition 129 (Statutory)","No/Against","1,049",937,456,70,0
"205","2181207205","Proposition 130 (Statutory)","Yes/For","1,049",937,309,63,1
"205","2181207205","Proposition 130 (Statutory)","No/Against","1,049",937,564,63,1
"205","2181207205","Proposition 131 (Statutory)","Yes/For","1,049",937,458,45,1
"205","2181207205","Proposition 131 (Statutory)","No/Against","1,049",937,433,45,1
"205","2181207205","Regional Transportation District Ballot Issue 7A","Yes/For","1,049",937,770,45,0
"205","2181207205","Regional Transportation District Ballot Issue 7A","No/Against","1,049",937,122,45,0
"206","2181207206","Presidential Electors","Kamala D. Harris / Tim Walz","1,105",992,848,12,1
"206","2181207206","Presidential Electors","Donald J. Trump / JD Vance","1,105",992,105,12,1
"206","2181207206","Presidential Electors","Blake Huber / Andrea Denault","1,105",992,1,12,1
"206","2181207206","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,105",992,9,12,1
"206","2181207206","Presidential Electors","Jill Stein / Rudolph Ware","1,105",992,6,12,1
"206","2181207206","Presidential Electors","Randall Terry / Stephen E Broden","1,105",992,1,12,1
"206","2181207206","Presidential Electors","Cornel West / Melina Abdullah","1,105",992,2,12,1
"206","2181207206","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,105",992,7,12,1
"206","2181207206","Presidential Electors","Chris Garrity / Cody Ballard","1,105",992,0,12,1
"206","2181207206","Presidential Electors","Claudia De la Cruz / Karina García","1,105",992,0,12,1
"206","2181207206","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,105",992,0,12,1
"206","2181207206","Presidential Electors","Peter Sonski / Lauren Onak","1,105",992,0,12,1
"206","2181207206","Presidential Electors","Bill Frankel / Steve Jenkins","1,105",992,0,12,1
"206","2181207206","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,105",992,0,12,1
"206","2181207206","Representative to the 119th United States Congress - District 2","Joe Neguse","1,105",992,830,32,0
